time,value
2026-03-30 18:10:00-07:00,626
2026-03-30 18:15:00-07:00,682
2026-03-30 18:20:00-07:00,619
2026-03-30 18:25:00-07:00,593
2026-03-30 18:30:00-07:00,676
2026-03-30 18:35:00-07:00,618
2026-03-30 18:40:00-07:00,612
2026-03-30 18:45:00-07:00,692
2026-03-30 18:50:00-07:00,638
2026-03-30 18:55:00-07:00,636
2026-03-30 19:00:00-07:00,592
2026-03-30 19:05:00-07:00,622
2026-03-30 19:10:00-07:00,642
2026-03-30 19:15:00-07:00,638
2026-03-30 19:20:00-07:00,646
2026-03-30 19:25:00-07:00,658
2026-03-30 19:30:00-07:00,658
2026-03-30 19:35:00-07:00,857
2026-03-30 19:40:00-07:00,672
2026-03-30 19:45:00-07:00,624
2026-03-30 19:50:00-07:00,617
2026-03-30 19:55:00-07:00,670
2026-03-30 20:00:00-07:00,649
2026-03-30 20:05:00-07:00,688
2026-03-30 20:10:00-07:00,660
2026-03-30 20:15:00-07:00,674
2026-03-30 20:20:00-07:00,631
2026-03-30 20:25:00-07:00,649
2026-03-30 20:30:00-07:00,702
2026-03-30 20:35:00-07:00,643
2026-03-30 20:40:00-07:00,677
2026-03-30 20:45:00-07:00,670
2026-03-30 20:50:00-07:00,692
2026-03-30 20:55:00-07:00,616
2026-03-30 21:00:00-07:00,634
2026-03-30 21:05:00-07:00,628
2026-03-30 21:10:00-07:00,656
2026-03-30 21:15:00-07:00,694
2026-03-30 21:20:00-07:00,562
2026-03-30 21:25:00-07:00,614
2026-03-30 21:30:00-07:00,606
2026-03-30 21:35:00-07:00,628
2026-03-30 21:40:00-07:00,604
2026-03-30 21:45:00-07:00,632
2026-03-30 21:50:00-07:00,672
2026-03-30 21:55:00-07:00,598
2026-03-30 22:00:00-07:00,596
2026-03-30 22:05:00-07:00,667
2026-03-30 22:10:00-07:00,686
2026-03-30 22:15:00-07:00,624
2026-03-30 22:20:00-07:00,662
2026-03-30 22:25:00-07:00,648
2026-03-30 22:30:00-07:00,658
2026-03-30 22:35:00-07:00,658
2026-03-30 22:40:00-07:00,622
2026-03-30 22:45:00-07:00,620
2026-03-30 22:50:00-07:00,634
2026-03-30 22:55:00-07:00,634
2026-03-30 23:00:00-07:00,640
2026-03-30 23:05:00-07:00,632
2026-03-30 23:10:00-07:00,698
2026-03-30 23:15:00-07:00,640
2026-03-30 23:20:00-07:00,594
2026-03-30 23:25:00-07:00,600
2026-03-30 23:30:00-07:00,646
2026-03-30 23:35:00-07:00,644
2026-03-30 23:40:00-07:00,590
2026-03-30 23:45:00-07:00,646
2026-03-30 23:50:00-07:00,705
2026-03-30 23:55:00-07:00,608
2026-03-31 00:00:00-07:00,642
2026-03-31 00:05:00-07:00,628
2026-03-31 00:10:00-07:00,636
2026-03-31 00:15:00-07:00,618
2026-03-31 00:20:00-07:00,596
2026-03-31 00:25:00-07:00,636
2026-03-31 00:30:00-07:00,648
2026-03-31 00:35:00-07:00,654
2026-03-31 00:40:00-07:00,658
2026-03-31 00:45:00-07:00,626
2026-03-31 00:50:00-07:00,640
2026-03-31 00:55:00-07:00,598
2026-03-31 01:00:00-07:00,648
2026-03-31 01:05:00-07:00,657
2026-03-31 01:10:00-07:00,668
2026-03-31 01:15:00-07:00,690
2026-03-31 01:20:00-07:00,650
2026-03-31 01:25:00-07:00,657
2026-03-31 01:30:00-07:00,655
2026-03-31 01:35:00-07:00,634
2026-03-31 01:40:00-07:00,593
2026-03-31 01:45:00-07:00,613
2026-03-31 01:50:00-07:00,672
2026-03-31 01:55:00-07:00,642
2026-03-31 02:00:00-07:00,623
2026-03-31 02:05:00-07:00,660
2026-03-31 02:10:00-07:00,699
2026-03-31 02:15:00-07:00,658
2026-03-31 02:20:00-07:00,621
2026-03-31 02:25:00-07:00,636
2026-03-31 02:30:00-07:00,672
2026-03-31 02:35:00-07:00,604
2026-03-31 02:40:00-07:00,649
2026-03-31 02:45:00-07:00,837
2026-03-31 02:50:00-07:00,653
2026-03-31 02:55:00-07:00,674
2026-03-31 03:00:00-07:00,657
2026-03-31 03:05:00-07:00,712
2026-03-31 03:10:00-07:00,636
2026-03-31 03:15:00-07:00,650
2026-03-31 03:20:00-07:00,667
2026-03-31 03:25:00-07:00,566
2026-03-31 03:30:00-07:00,650
2026-03-31 03:35:00-07:00,638
2026-03-31 03:40:00-07:00,632
2026-03-31 03:45:00-07:00,660
2026-03-31 03:50:00-07:00,648
2026-03-31 03:55:00-07:00,646
2026-03-31 04:00:00-07:00,666
2026-03-31 04:05:00-07:00,357
2026-03-31 04:10:00-07:00,1
2026-03-31 04:15:00-07:00,0
2026-03-31 04:20:00-07:00,0
2026-03-31 04:25:00-07:00,0
2026-03-31 04:30:00-07:00,0
2026-03-31 04:35:00-07:00,17
2026-03-31 04:40:00-07:00,76
2026-03-31 04:45:00-07:00,82
2026-03-31 04:50:00-07:00,84
2026-03-31 04:55:00-07:00,75
2026-03-31 05:00:00-07:00,75
2026-03-31 05:05:00-07:00,77
2026-03-31 05:10:00-07:00,78
2026-03-31 05:15:00-07:00,83
2026-03-31 05:20:00-07:00,76
2026-03-31 05:25:00-07:00,74
2026-03-31 05:30:00-07:00,87
2026-03-31 05:35:00-07:00,202
2026-03-31 05:40:00-07:00,653
2026-03-31 05:45:00-07:00,591
2026-03-31 05:50:00-07:00,691
2026-03-31 05:55:00-07:00,299
2026-03-31 06:00:00-07:00,196
2026-03-31 06:05:00-07:00,195
2026-03-31 06:10:00-07:00,164
2026-03-31 06:15:00-07:00,144
2026-03-31 06:20:00-07:00,176
2026-03-31 06:25:00-07:00,158
2026-03-31 06:30:00-07:00,158
2026-03-31 06:35:00-07:00,176
2026-03-31 06:40:00-07:00,180
2026-03-31 06:45:00-07:00,140
2026-03-31 06:50:00-07:00,118
2026-03-31 06:55:00-07:00,0
2026-03-31 07:00:00-07:00,0
2026-03-31 07:05:00-07:00,0
2026-03-31 07:10:00-07:00,0
2026-03-31 07:15:00-07:00,0
2026-03-31 07:20:00-07:00,0
2026-03-31 07:25:00-07:00,0
2026-03-31 07:30:00-07:00,0
2026-03-31 07:35:00-07:00,0
2026-03-31 07:40:00-07:00,0
2026-03-31 07:45:00-07:00,0
2026-03-31 07:50:00-07:00,0
2026-03-31 07:55:00-07:00,0
2026-03-31 08:00:00-07:00,0
